|circuitId|url|circuitName|Location.lat|Location.long|Location.locality|Location.country|season|round|date|time|race name|fastest|mean_s|median_s|std dev_s|mean_p|median_p|std dev_p
0|albert_park|http://en.wikipedia.org/wiki/2005_Australian_Grand_Prix|Albert Park Grand Prix Circuit|-37.8497|144.968|Melbourne|Australia|2005|1|2005-03-06|14:00:00Z|Australian Grand Prix|88.279|113.87905|90.58850000000001|64.08641136241877|128.99902581587918|102.61613747323827|72.5953073351746
0|sepang|http://en.wikipedia.org/wiki/2005_Malaysian_Grand_Prix|Sepang International Circuit|2.76083|101.738|Kuala Lumpur|Malaysia|2005|2|2005-03-20|15:00:00Z|Malaysian Grand Prix|92.582|94.6307|93.76650000000001|2.307707089412848|102.21284914994274|101.27940636408806|2.492608811013857
0|bahrain|http://en.wikipedia.org/wiki/2005_Bahrain_Grand_Prix|Bahrain International Circuit|26.0325|50.5106|Sakhir|Bahrain|2005|3|2005-04-03|14:30:00Z|Bahrain Grand Prix|89.848|91.41234999999999|90.9425|1.4091687461986802|101.74110720327666|101.21816846229189|1.568391890969947
0|imola|http://en.wikipedia.org/wiki/2005_San_Marino_Grand_Prix|Autodromo Enzo e Dino Ferrari|44.3439|11.7167|Imola|Italy|2005|4|2005-04-24|14:00:00Z|San Marino Grand Prix|79.886|81.64865|80.8715|1.960016897752079|102.20645670079867|101.23363292692088|2.453517384462958
0|catalunya|http://en.wikipedia.org/wiki/2005_Spanish_Grand_Prix|Circuit de Barcelona-Catalunya|41.57|2.26111|Montmeló|Spain|2005|5|2005-05-08|14:00:00Z|Spanish Grand Prix|74.795|76.34600000000002|75.7705|1.7758524051018099|102.07366802593756|101.30423156628115|2.3742929408407116
0|monaco|http://en.wikipedia.org/wiki/2005_Monaco_Grand_Prix|Circuit de Monaco|43.7347|7.42056|Monte-Carlo|Monaco|2005|6|2005-05-22|14:00:00Z|Monaco Grand Prix|73.644|88.64494444444443|76.0315|52.7787462386721|120.36954055244749|103.24194774862855|71.6674083953507
0|nurburgring|http://en.wikipedia.org/wiki/2005_European_Grand_Prix|Nürburgring|50.3356|6.9475|Nürburg|Germany|2005|7|2005-05-29|14:00:00Z|European Grand Prix|90.081|92.41635000000001|91.895|1.9796574736953592|102.59250008325841|102.01374318668753|2.197641537833018
0|villeneuve|http://en.wikipedia.org/wiki/2005_Canadian_Grand_Prix|Circuit Gilles Villeneuve|45.5|-73.5228|Montreal|Canada|2005|8|2005-06-12|13:00:00Z|Canadian Grand Prix|75.217|87.99730000000001|76.5115|49.91752247890093|116.9912386827446|101.72102051397954|66.36468149341361
0|indianapolis|http://en.wikipedia.org/wiki/2005_United_States_Grand_Prix|Indianapolis Motor Speedway|39.795|-86.2347|Indianapolis|USA|2005|9|2005-06-19|14:00:00Z|United States Grand Prix|70.625|72.01895|71.618|1.0636896794697814|101.97373451327432|101.40601769911504|1.506109280665179
0|magny_cours|http://en.wikipedia.org/wiki/2005_French_Grand_Prix|Circuit de Nevers Magny-Cours|46.8642|3.16361|Magny Cours|France|2005|10|2005-07-03|14:00:00Z|French Grand Prix|74.412|75.86015|75.6325|1.295877360790951|101.94612428102994|101.64019244207923|1.7414897607791084
0|silverstone|http://en.wikipedia.org/wiki/2005_British_Grand_Prix|Silverstone Circuit|52.0786|-1.01694|Silverstone|UK|2005|11|2005-07-10|14:00:00Z|British Grand Prix|79.905|92.61909999999999|81.3135|48.8350071835876|115.91151992991676|101.76271822789563|61.116334626853885
0|hockenheimring|http://en.wikipedia.org/wiki/2005_German_Grand_Prix|Hockenheimring|49.3278|8.56583|Hockenheim|Germany|2005|12|2005-07-24|14:00:00Z|German Grand Prix|74.32|98.25534999999999|75.65700000000001|69.00426324226565|132.20579924650164|101.79897739504845|92.84750167150922
0|hungaroring|http://en.wikipedia.org/wiki/2005_Hungarian_Grand_Prix|Hungaroring|47.5789|19.2486|Budapest|Hungary|2005|13|2005-07-31|14:00:00Z|Hungarian Grand Prix|79.882|93.0144|81.862|48.742371704816804|116.43974862922809|102.478656017626|61.017966131064334
0|istanbul|http://en.wikipedia.org/wiki/2005_Turkish_Grand_Prix|Istanbul Park|40.9517|29.405|Istanbul|Turkey|2005|14|2005-08-21|15:00:00Z|Turkish Grand Prix|86.797|130.99275|89.166|86.70965288756251|150.91852252958054|102.72935700542646|99.89936620800547
0|monza|http://en.wikipedia.org/wiki/2005_Italian_Grand_Prix|Autodromo Nazionale di Monza|45.6156|9.28111|Monza|Italy|2005|15|2005-09-04|14:00:00Z|Italian Grand Prix|80.878|82.71249999999998|82.285|1.6559366406643494|102.26823116298624|101.73965726155444|2.0474500366778945
0|spa|http://en.wikipedia.org/wiki/2005_Belgian_Grand_Prix|Circuit de Spa-Francorchamps|50.4372|5.97139|Spa|Belgium|2005|16|2005-09-11|14:00:00Z|Belgian Grand Prix|106.391|108.32314999999998|108.21199999999999|1.5377315238602876|101.81608406726133|101.71161094453478|1.4453586523862796
0|interlagos|http://en.wikipedia.org/wiki/2005_Brazilian_Grand_Prix|Autódromo José Carlos Pace|-23.7036|-46.6997|São Paulo|Brazil|2005|17|2005-09-25|14:00:00Z|Brazilian Grand Prix|71.988|95.88489999999999|73.23400000000001|69.80910666947024|133.19567150080567|101.73084402956047|96.97325480562074
0|suzuka|http://en.wikipedia.org/wiki/2005_Japanese_Grand_Prix|Suzuka Circuit|34.8431|136.541|Suzuka|Japan|2005|18|2005-10-09|14:00:00Z|Japanese Grand Prix|106.106|138.0462|108.498|69.90855707023357|130.10216198895446|102.25434942416075|65.8855833508318
0|shanghai|http://en.wikipedia.org/wiki/2005_Chinese_Grand_Prix|Shanghai International Circuit|31.3389|121.22|Shanghai|China|2005|19|2005-10-16|14:00:00Z|Chinese Grand Prix|94.08|96.19969999999999|95.8185|1.5514537868178928|102.2530824829932|101.84789540816327|1.6490792802060936
0|bahrain|http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix|Bahrain International Circuit|26.0325|50.5106|Sakhir|Bahrain|2006|1|2006-03-12|14:30:00Z|Bahrain Grand Prix|91.215|93.33790476190477|92.456|2.3110286433699154|102.32736365938142|101.36052184399496|2.5336059237734094
0|sepang|http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix|Sepang International Circuit|2.76083|101.738|Kuala Lumpur|Malaysia|2006|2|2006-03-19|15:00:00Z|Malaysian Grand Prix|93.527|95.41145454545453|94.64850000000001|1.832739550438157|102.01487757059945|101.19911897099233|1.959583382807274
0|albert_park|http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix|Albert Park Grand Prix Circuit|-37.8497|144.968|Melbourne|Australia|2006|3|2006-04-02|14:00:00Z|Australian Grand Prix|85.229|87.98|86.87049999999999|2.697498806213602|103.22777458376844|101.9259876333173|3.1650011219345537
0|imola|http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix|Autodromo Enzo e Dino Ferrari|44.3439|11.7167|Imola|Italy|2006|4|2006-04-23|14:00:00Z|San Marino Grand Prix|82.579|84.54181818181814|83.82900000000001|1.7102631553670489|102.3768974943002|101.51370203078264|2.071063049161469
0|nurburgring|http://en.wikipedia.org/wiki/2006_European_Grand_Prix|Nürburgring|50.3356|6.9475|Nürburg|Germany|2006|5|2006-05-07|14:00:00Z|European Grand Prix|89.816|92.12577272727275|91.069|3.4753590007339787|102.57167178150075|101.39507437427629|3.8694208167074664
0|catalunya|http://en.wikipedia.org/wiki/2006_Spanish_Grand_Prix|Circuit de Barcelona-Catalunya|41.57|2.26111|Montmeló|Spain|2006|6|2006-05-14|14:00:00Z|Spanish Grand Prix|74.637|76.1467619047619|75.502|1.5776177580377935|102.0228062552915|101.15894261559279|2.1137207524924526
0|monaco|http://en.wikipedia.org/wiki/2006_Monaco_Grand_Prix|Circuit de Monaco|43.7347|7.42056|Monte-Carlo|Monaco|2006|7|2006-05-28|14:00:00Z|Monaco Grand Prix|73.532|74.82875|74.4435|1.1783333848234427|101.76351792416907|101.23959636620792|1.6024769961696186
0|silverstone|http://en.wikipedia.org/wiki/2006_British_Grand_Prix|Silverstone Circuit|52.0786|-1.01694|Silverstone|UK|2006|8|2006-06-11|12:00:00Z|British Grand Prix|80.253|81.89104761904761|81.442|1.7156203390083276|102.04110453073108|101.48156455210395|2.1377647427614295
0|villeneuve|http://en.wikipedia.org/wiki/2006_Canadian_Grand_Prix|Circuit Gilles Villeneuve|45.5|-73.5228|Montreal|Canada|2006|9|2006-06-25|13:00:00Z|Canadian Grand Prix|74.726|76.16686363636364|75.8325|1.1731072006977894|101.92819585735037|101.48074298102401|1.5698782227039954
0|indianapolis|http://en.wikipedia.org/wiki/2006_United_States_Grand_Prix|Indianapolis Motor Speedway|39.795|-86.2347|Indianapolis|USA|2006|10|2006-07-02|14:00:00Z|United States Grand Prix|70.636|72.48045454545455|72.221|1.2128128944248233|102.61121035372126|102.24389829548673|1.7169897706903352
0|magny_cours|http://en.wikipedia.org/wiki/2006_French_Grand_Prix|Circuit de Nevers Magny-Cours|46.8642|3.16361|Magny Cours|France|2006|11|2006-07-16|14:00:00Z|French Grand Prix|75.111|76.54018181818182|76.2115|1.0091509225163418|101.90275967325934|101.46516488929717|1.3435461151047672
0|hockenheimring|http://en.wikipedia.org/wiki/2006_German_Grand_Prix|Hockenheimring|49.3278|8.56583|Hockenheim|Germany|2006|12|2006-07-30|14:00:00Z|German Grand Prix|73.778|75.4902857142857|75.094|1.5534716329195448|102.32086220050108|101.78372956707959|2.1056027988283006
0|hungaroring|http://en.wikipedia.org/wiki/2006_Hungarian_Grand_Prix|Hungaroring|47.5789|19.2486|Budapest|Hungary|2006|13|2006-08-06|14:00:00Z|Hungarian Grand Prix|79.504|81.05986363636364|80.749|1.2736220675677976|101.95696271428311|101.56595894546186|1.6019597348156032
0|istanbul|http://en.wikipedia.org/wiki/2006_Turkish_Grand_Prix|Istanbul Park|40.9517|29.405|Istanbul|Turkey|2006|14|2006-08-27|15:00:00Z|Turkish Grand Prix|85.85|88.10572727272725|87.87450000000001|1.2801203880073957|102.62752157568701|102.35818287711126|1.4911128573178745
0|monza|http://en.wikipedia.org/wiki/2006_Italian_Grand_Prix|Autodromo Nazionale di Monza|45.6156|9.28111|Monza|Italy|2006|15|2006-09-10|14:00:00Z|Italian Grand Prix|81.225|82.43431818181817|82.0635|1.194979353731335|101.48884971599654|101.03231763619577|1.4711964958218924
0|shanghai|http://en.wikipedia.org/wiki/2006_Chinese_Grand_Prix|Shanghai International Circuit|31.3389|121.22|Shanghai|China|2006|16|2006-10-01|14:00:00Z|Chinese Grand Prix|103.951|106.83649999999999|105.799|2.7262825509508457|102.77582707237066|101.77776067570298|2.6226612066751125
0|suzuka|http://en.wikipedia.org/wiki/2006_Japanese_Grand_Prix|Suzuka Circuit|34.8431|136.541|Suzuka|Japan|2006|17|2006-10-08|14:00:00Z|Japanese Grand Prix|88.954|91.15285714285714|90.827|1.2965869537255996|102.47190361631536|102.10558266070105|1.4575926363351852
0|interlagos|http://en.wikipedia.org/wiki/2006_Brazilian_Grand_Prix|Autódromo José Carlos Pace|-23.7036|-46.6997|São Paulo|Brazil|2006|18|2006-10-22|14:00:00Z|Brazilian Grand Prix|70.313|71.93047619047618|71.65|0.8854184671130153|102.30039422365165|101.90149758935047|1.259252865207024
0|albert_park|http://en.wikipedia.org/wiki/2007_Australian_Grand_Prix|Albert Park Grand Prix Circuit|-37.8497|144.968|Melbourne|Australia|2007|1|2007-03-18|03:00:00Z|Australian Grand Prix|85.326|87.17254545454546|86.8335|1.5637948875144876|102.164106432442|101.76675339286972|1.832729634008961
0|sepang|http://en.wikipedia.org/wiki/2007_Malaysian_Grand_Prix|Sepang International Circuit|2.76083|101.738|Kuala Lumpur|Malaysia|2007|2|2007-04-08|07:00:00Z|Malaysian Grand Prix|94.057|95.85927272727272|95.668|1.1459411678498859|101.91614949155588|101.71279117981649|1.2183475635517684
0|bahrain|http://en.wikipedia.org/wiki/2007_Bahrain_Grand_Prix|Bahrain International Circuit|26.0325|50.5106|Sakhir|Bahrain|2007|3|2007-04-15|11:30:00Z|Bahrain Grand Prix|91.359|93.2090909090909|92.92500000000001|1.1723191467421241|102.02507788952472|101.71411683577973|1.283200502131284
0|catalunya|http://en.wikipedia.org/wiki/2007_Spanish_Grand_Prix|Circuit de Barcelona-Catalunya|41.57|2.26111|Montmeló|Spain|2007|4|2007-05-13|12:00:00Z|Spanish Grand Prix|80.597|81.97004761904762|81.943|0.9778820213190592|101.70359643541029|101.67003734630322|1.2132982881733299
0|monaco|http://en.wikipedia.org/wiki/2007_Monaco_Grand_Prix|Circuit de Monaco|43.7347|7.42056|Monte-Carlo|Monaco|2007|5|2007-05-27|12:00:00Z|Monaco Grand Prix|75.431|76.75571428571429|76.454|1.0580216511422236|101.75619345589253|101.35620633426574|1.4026350587188592
0|villeneuve|http://en.wikipedia.org/wiki/2007_Canadian_Grand_Prix|Circuit Gilles Villeneuve|45.5|-73.5228|Montreal|Canada|2007|6|2007-06-10|17:00:00Z|Canadian Grand Prix|75.486|76.94527272727272|76.7515|0.9573280863607129|101.93317002791605|101.67646980897119|1.2682193868541358
0|indianapolis|http://en.wikipedia.org/wiki/2007_United_States_Grand_Prix|Indianapolis Motor Speedway|39.795|-86.2347|Indianapolis|USA|2007|7|2007-06-17|17:00:00Z|United States Grand Prix|71.926|72.95054545454546|72.862|0.6795435251677414|101.42444380967305|101.30133748574924|0.9447814770288078
0|magny_cours|http://en.wikipedia.org/wiki/2007_French_Grand_Prix|Circuit de Nevers Magny-Cours|46.8642|3.16361|Magny Cours|France|2007|8|2007-07-01|12:00:00Z|French Grand Prix|74.795|75.73668181818182|75.559|0.8416800311827368|101.25901707090287|101.02145865365333|1.1253159050507877
0|silverstone|http://en.wikipedia.org/wiki/2007_British_Grand_Prix|Silverstone Circuit|52.0786|-1.01694|Silverstone|UK|2007|9|2007-07-08|12:00:00Z|British Grand Prix|79.152|80.49259090909094|80.282|0.9357174817367174|101.69369176911628|101.42763290883363|1.1821779383170603
0|nurburgring|http://en.wikipedia.org/wiki/2007_European_Grand_Prix|Nürburgring|50.3356|6.9475|Nürburg|Germany|2007|10|2007-07-22|12:00:00Z|European Grand Prix|90.912|92.3024090909091|91.987|1.1804325945981022|101.5294010591661|101.18246216121082|1.298434304160182
0|hungaroring|http://en.wikipedia.org/wiki/2007_Hungarian_Grand_Prix|Hungaroring|47.5789|19.2486|Budapest|Hungary|2007|11|2007-08-05|12:00:00Z|Hungarian Grand Prix|79.301|80.94454545454545|80.5195|1.093607038647043|102.07254064204166|101.5365506109633|1.3790583203831517
0|istanbul|http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix|Istanbul Park|40.9517|29.405|Istanbul|Turkey|2007|12|2007-08-26|12:00:00Z|Turkish Grand Prix|86.841|88.13113636363636|88.0075|1.120256148236794|101.4856304782722|101.34325952027268|1.2900083465607204
0|monza|http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix|Autodromo Nazionale di Monza|45.6156|9.28111|Monza|Italy|2007|13|2007-09-09|12:00:00Z|Italian Grand Prix|81.356|83.13931818181818|83.17099999999999|0.8901165459466349|102.19199343849029|102.23093564088697|1.0941006759755105
0|spa|http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix|Circuit de Spa-Francorchamps|50.4372|5.97139|Spa|Belgium|2007|14|2007-09-16|12:00:00Z|Belgian Grand Prix|105.07|106.77777272727272|106.6105|1.1421726969670438|101.62536663869109|101.46616541353384|1.0870588150442975
0|fuji|http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix|Fuji Speedway|35.3717|138.927|Oyama|Japan|2007|15|2007-09-30|04:30:00Z|Japanese Grand Prix|84.753|86.42686363636363|86.1325|1.363474284090691|101.97499042672666|101.62767099689687|1.6087622669294184
0|shanghai|http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix|Shanghai International Circuit|31.3389|121.22|Shanghai|China|2007|16|2007-10-07|06:00:00Z|Chinese Grand Prix|95.381|96.89618181818182|96.8765|0.9544002672515721|101.58855727889392|101.56792233254001|1.0006188520266868
0|interlagos|http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix|Autódromo José Carlos Pace|-23.7036|-46.6997|São Paulo|Brazil|2007|17|2007-10-21|16:00:00Z|Brazilian Grand Prix|71.931|73.27536363636364|72.95|0.9809033031055048|101.86896280652796|101.41663538669003|1.363672551619615
0|albert_park|http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix|Albert Park Grand Prix Circuit|-37.8497|144.968|Melbourne|Australia|2008|1|2008-03-16|04:30:00Z|Australian Grand Prix|85.187|86.52672727272727|86.1685|1.058914726627407|101.57268981502729|101.15217110591992|1.2430473272065081
0|sepang|http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix|Sepang International Circuit|2.76083|101.738|Kuala Lumpur|Malaysia|2008|2|2008-03-23|07:00:00Z|Malaysian Grand Prix|94.188|95.52745454545452|95.30799999999999|0.9321376726067027|101.42210742924209|101.18911113942329|0.989656508904218
0|bahrain|http://en.wikipedia.org/wiki/2008_Bahrain_Grand_Prix|Bahrain International Circuit|26.0325|50.5106|Sakhir|Bahrain|2008|3|2008-04-06|11:30:00Z|Bahrain Grand Prix|91.188|92.71486363636363|92.4395|1.0123125009438028|101.67441290121906|101.37243935605561|1.1101378481201496
0|catalunya|http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix|Circuit de Barcelona-Catalunya|41.57|2.26111|Montmeló|Spain|2008|4|2008-04-27|12:00:00Z|Spanish Grand Prix|80.584|81.44981818181817|81.083|0.9099609953107957|101.074429392706|100.61922962374666|1.1292080255519656
0|istanbul|http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix|Istanbul Park|40.9517|29.405|Istanbul|Turkey|2008|5|2008-05-11|12:00:00Z|Turkish Grand Prix|85.994|86.91940000000001|86.8535|0.6656506433162734|101.07612158987835|100.99948833639556|0.7740663805803588
0|monaco|http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix|Circuit de Monaco|43.7347|7.42056|Monte-Carlo|Monaco|2008|6|2008-05-25|12:00:00Z|Monaco Grand Prix|75.11|76.0901|75.87299999999999|0.7523467075896924|101.30488616695513|101.01584342963653|1.0016598423508087
0|villeneuve|http://en.wikipedia.org/wiki/2008_Canadian_Grand_Prix|Circuit Gilles Villeneuve|45.5|-73.5228|Montreal|Canada|2008|7|2008-06-08|17:00:00Z|Canadian Grand Prix|76.909|78.20273684210527|77.891|1.445623196721947|101.68216573106564|101.27683366055989|1.87965413244477
0|magny_cours|http://en.wikipedia.org/wiki/2008_French_Grand_Prix|Circuit de Nevers Magny-Cours|46.8642|3.16361|Magny Cours|France|2008|8|2008-06-22|12:00:00Z|French Grand Prix|75.024|75.83630000000001|75.7285|0.5430442552480362|101.0827201962039|100.93903284282362|0.7238273822350674
0|silverstone|http://en.wikipedia.org/wiki/2008_British_Grand_Prix|Silverstone Circuit|52.0786|-1.01694|Silverstone|UK|2008|9|2008-07-06|12:00:00Z|British Grand Prix|79.537|80.49405000000003|80.1445|0.799780659075712|101.20327646252686|100.76379546626099|1.0055454179510301
0|hockenheimring|http://en.wikipedia.org/wiki/2008_German_Grand_Prix|Hockenheimring|49.3278|8.56583|Hockenheim|Germany|2008|10|2008-07-20|12:00:00Z|German Grand Prix|74.603|75.5493|75.49449999999999|0.6376220708720461|101.26844764955834|101.19499215849228|0.8546869038403907
0|hungaroring|http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix|Hungaroring|47.5789|19.2486|Budapest|Hungary|2008|11|2008-08-03|12:00:00Z|Hungarian Grand Prix|79.068|80.27910000000003|80.1375|0.8510616218644361|101.53171953255426|101.35263317650629|1.0763666993783003
0|valencia|http://en.wikipedia.org/wiki/2008_European_Grand_Prix|Valencia Street Circuit|39.4589|-0.331667|Valencia|Spain|2008|12|2008-08-24|12:00:00Z|European Grand Prix|97.842|98.50924999999998|98.3765|0.6293952715859396|100.68196684450442|100.54628891478097|0.6432771934199424
0|spa|http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix|Circuit de Spa-Francorchamps|50.4372|5.97139|Spa|Belgium|2008|13|2008-09-07|12:00:00Z|Belgian Grand Prix|106.037|107.04665000000003|106.88149999999999|0.7960069607603614|100.95216763959748|100.79642011750613|0.7506879304019954
0|monza|http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix|Autodromo Nazionale di Monza|45.6156|9.28111|Monza|Italy|2008|14|2008-09-14|12:00:00Z|Italian Grand Prix|95.214|96.03924999999997|95.9355|0.5982331771228727|100.86673178314115|100.7577667149789|0.6283037968396189
0|marina_bay|http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix|Marina Bay Street Circuit|1.2914|103.864|Marina Bay|Singapore|2008|15|2008-09-28|12:00:00Z|Singapore Grand Prix|104.014|105.08163157894737|104.826|1.0082394011634734|101.02643065255384|100.78066414136558|0.96933047586236
0|fuji|http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix|Fuji Speedway|35.3717|138.927|Oyama|Japan|2008|16|2008-10-12|04:30:00Z|Japanese Grand Prix|77.287|78.2321|78.1445|0.7018800242356596|101.22284472162201|101.10950095100081|0.9081475852803963
0|shanghai|http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix|Shanghai International Circuit|31.3389|121.22|Shanghai|China|2008|17|2008-10-19|07:00:00Z|Chinese Grand Prix|94.947|95.98300000000002|95.7185|0.8249183691672006|101.09113505429345|100.81255858531601|0.8688198354526236
0|interlagos|http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix|Autódromo José Carlos Pace|-23.7036|-46.6997|São Paulo|Brazil|2008|18|2008-11-02|17:00:00Z|Brazilian Grand Prix|71.768|72.3483|72.122|0.5288615478951977|100.80857763905918|100.4932560472634|0.7369043973570376
0|albert_park|http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix|Albert Park Grand Prix Circuit|-37.8497|144.968|Melbourne|Australia|2009|1|2009-03-29|06:00:00Z|Australian Grand Prix|84.783|85.69499999999998|85.44200000000001|0.6905527915335194|101.07568734298147|100.77727846384299|0.8144944051679215
0|sepang|http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix|Sepang International Circuit|2.76083|101.738|Kuala Lumpur|Malaysia|2009|2|2009-04-05|09:00:00Z|Malaysian Grand Prix|93.784|94.86605|94.73750000000001|0.6936452509824641|101.15376823338735|101.01669794421224|0.7396200321829579
0|shanghai|http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix|Shanghai International Circuit|31.3389|121.22|Shanghai|China|2009|3|2009-04-19|07:00:00Z|Chinese Grand Prix|95.13|96.12884999999999|95.97|0.727964015521878|101.04998423210344|100.88300220750551|0.7652307532028595
0|bahrain|http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix|Bahrain International Circuit|26.0325|50.5106|Sakhir|Bahrain|2009|4|2009-04-26|12:00:00Z|Bahrain Grand Prix|92.474|93.23385|93.1935|0.5017791792580094|100.82169042109135|100.77805653480978|0.5426164968077644
0|catalunya|http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix|Circuit de Barcelona-Catalunya|41.57|2.26111|Montmeló|Spain|2009|5|2009-05-10|12:00:00Z|Spanish Grand Prix|79.954|80.70414999999998|80.52000000000001|0.6384755095661765|100.9382269805138|100.70790704655178|0.7985535552519918
0|monaco|http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix|Circuit de Monaco|43.7347|7.42056|Monte-Carlo|Monaco|2009|6|2009-05-24|12:00:00Z|Monaco Grand Prix|74.514|75.5877|75.70599999999999|0.7235481361064776|101.4409372735325|101.5996993853504|0.9710230776853701
0|istanbul|http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix|Istanbul Park|40.9517|29.405|Istanbul|Turkey|2009|7|2009-06-07|12:00:00Z|Turkish Grand Prix|87.016|87.79875000000001|87.497|0.5926218173684229|100.89954720970857|100.55277190401765|0.6810492522851231
0|silverstone|http://en.wikipedia.org/wiki/2009_British_Grand_Prix|Silverstone Circuit|52.0786|-1.01694|Silverstone|UK|2009|8|2009-06-21|12:00:00Z|British Grand Prix|78.119|79.04975|78.85900000000001|0.6643840736866162|101.19145150347546|100.94727275054726|0.8504769309471651
0|nurburgring|http://en.wikipedia.org/wiki/2009_German_Grand_Prix|Nürburgring|50.3356|6.9475|Nürburg|Germany|2009|9|2009-07-12|12:00:00Z|German Grand Prix|91.257|91.89215|91.82|0.5245220656639911|100.6960014026321|100.61693897454441|0.574774609798692
